match_id,patch,minute,gold_diff,xp_diff,cs_diff,tower_diff,dragon_diff,final_win
NA1_5374251862,15.19.713.5912,15,4598,4430,54,0,1,1
NA1_5374251862,15.19.713.5912,20,2743,-289,44,0,0,1
NA1_5374251862,15.19.713.5912,25,1241,-1469,55,0,0,1
NA1_5370929163,15.18.710.2811,10,1871,1875,47,0,-1,1
NA1_5370929163,15.18.710.2811,15,2866,440,49,0,0,1
NA1_5370929163,15.18.710.2811,20,9045,10507,99,-1,0,1
NA1_5370929163,15.18.710.2811,25,10392,12144,105,0,0,1
NA1_5370906316,15.18.710.2811,10,2832,1530,58,0,0,1
NA1_5370906316,15.18.710.2811,15,4444,3125,77,0,0,1
NA1_5370906316,15.18.710.2811,20,3289,5706,93,0,0,1
NA1_5370906316,15.18.710.2811,25,3496,9573,92,0,0,1
NA1_5370877467,15.18.710.2811,10,2343,1105,5,0,0,1
NA1_5370877467,15.18.710.2811,15,2503,409,-1,1,0,1
NA1_5370877467,15.18.710.2811,20,3456,2566,32,0,0,1
NA1_5370877467,15.18.710.2811,25,-3712,-6362,30,-2,0,1
NA1_5370855840,15.18.710.2811,10,20,15,-23,0,0,0
NA1_5370855840,15.18.710.2811,15,-357,-76,-29,0,0,0
NA1_5370855840,15.18.710.2811,20,-82,-2171,-47,1,0,0
NA1_5370855840,15.18.710.2811,25,-12,1178,-66,-1,0,0
NA1_5370839097,15.18.710.2811,10,-1599,-1403,-9,0,0,0
NA1_5370839097,15.18.710.2811,15,-6076,-3027,3,-2,0,0
NA1_5370839097,15.18.710.2811,20,-8625,-5800,-9,0,-1,0
NA1_5370839097,15.18.710.2811,25,-4533,-3821,45,1,-1,0
NA1_5370814713,15.18.710.2811,10,-2680,-1570,-27,0,0,1
NA1_5370814713,15.18.710.2811,15,-1281,169,-27,0,0,1
NA1_5370814713,15.18.710.2811,20,-1452,-185,-45,0,0,1
NA1_5370814713,15.18.710.2811,25,-2221,3336,-48,0,-1,1
NA1_5370753728,15.18.710.2811,10,-2368,-2277,0,0,0,0
NA1_5370753728,15.18.710.2811,15,-2351,-1620,7,-1,0,0
NA1_5370753728,15.18.710.2811,20,1493,107,31,0,0,0
NA1_5370753728,15.18.710.2811,25,4668,6877,25,0,1,0
NA1_5373334629,15.18.710.2811,10,226,1766,27,0,-1,1
NA1_5373334629,15.18.710.2811,15,-405,2459,75,0,0,1
NA1_5373334629,15.18.710.2811,20,1474,1981,42,0,0,1
NA1_5373334629,15.18.710.2811,25,4808,9125,85,0,0,1
NA1_5373315070,15.18.710.2811,10,-1576,-767,-35,0,0,1
NA1_5373315070,15.18.710.2811,15,-1129,-396,-41,1,-1,1
NA1_5373315070,15.18.710.2811,20,4275,6813,-7,0,1,1
NA1_5373315070,15.18.710.2811,25,10071,16445,51,4,0,1
NA1_5373245478,15.18.710.2811,10,-2452,-645,-25,0,0,0
NA1_5373245478,15.18.710.2811,15,-4809,-658,-23,-1,0,0
NA1_5373245478,15.18.710.2811,20,-4568,-1145,-40,0,0,0
NA1_5373245478,15.18.710.2811,25,-7891,-7714,-58,-2,0,0
NA1_5372734430,15.18.710.2811,10,-1740,-1715,-59,0,0,0
NA1_5372734430,15.18.710.2811,15,-4056,-3225,-65,0,0,0
NA1_5372734430,15.18.710.2811,20,-6252,-9077,-105,0,0,0
NA1_5372734430,15.18.710.2811,25,-8443,-12913,-110,0,-1,0
NA1_5372680688,15.18.710.2811,10,1070,-828,50,0,0,1
NA1_5372680688,15.18.710.2811,15,4103,3134,82,1,0,1
NA1_5372680688,15.18.710.2811,20,3717,2911,103,0,0,1
NA1_5372664406,15.18.710.2811,10,2031,406,9,0,0,1
NA1_5372664406,15.18.710.2811,15,1877,-279,8,-1,0,1
NA1_5372664406,15.18.710.2811,20,4236,1730,43,1,1,1
NA1_5372664406,15.18.710.2811,25,7606,11770,96,0,1,1
NA1_5372133018,15.18.710.2811,10,2190,2115,46,0,0,1
NA1_5372133018,15.18.710.2811,15,3623,3285,89,2,0,1
NA1_5372133018,15.18.710.2811,20,6503,5983,100,0,0,1
NA1_5372083370,15.18.710.2811,10,1331,1301,28,0,-1,1
NA1_5372083370,15.18.710.2811,15,906,201,51,0,0,1
NA1_5372083370,15.18.710.2811,20,3735,1941,47,-1,0,1
NA1_5372059933,15.18.710.2811,10,-1752,-1390,-31,0,0,0
NA1_5372059933,15.18.710.2811,15,-2087,-4211,-85,1,0,0
NA1_5372059933,15.18.710.2811,20,915,2724,-52,-1,0,0
NA1_5372059933,15.18.710.2811,25,-1344,-2765,-50,0,1,0
NA1_5371973590,15.18.710.2811,10,4417,3813,25,0,0,1
NA1_5371973590,15.18.710.2811,15,5610,6005,66,2,0,1
NA1_5371973590,15.18.710.2811,20,6066,5181,49,0,0,1
NA1_5371973590,15.18.710.2811,25,8342,13265,79,0,1,1
NA1_5371594410,15.18.710.2811,10,3586,573,4,0,0,1
NA1_5371594410,15.18.710.2811,15,4683,1235,24,0,0,1
NA1_5371594410,15.18.710.2811,20,13934,11859,85,0,0,1
NA1_5371577004,15.18.710.2811,10,3303,2333,46,0,0,1
NA1_5371577004,15.18.710.2811,15,5268,2907,79,1,0,1
NA1_5371495482,15.18.710.2811,10,-2464,-2651,5,0,-1,1
NA1_5371495482,15.18.710.2811,15,-2759,-3373,-21,-1,0,1
NA1_5371495482,15.18.710.2811,20,-2316,-908,-8,-1,0,1
NA1_5371495482,15.18.710.2811,25,-2803,-3670,-5,0,0,1
NA1_5377229888,15.19.714.7225,10,-167,-484,3,0,0,1
NA1_5377229888,15.19.714.7225,15,-437,287,-2,-1,0,1
NA1_5377229888,15.19.714.7225,20,4534,4379,30,0,0,1
NA1_5377229888,15.19.714.7225,25,9653,8988,43,2,0,1
NA1_5373844284,15.18.710.2811,10,1152,1344,-2,0,0,0
NA1_5373844284,15.18.710.2811,15,332,1075,-2,0,0,0
NA1_5373844284,15.18.710.2811,20,-3155,-3003,-52,0,1,0
NA1_5373844284,15.18.710.2811,25,-10191,-13358,-102,-1,0,0
NA1_5373317539,15.18.710.2811,10,626,459,-21,0,0,0
NA1_5373317539,15.18.710.2811,15,-1982,-2248,-67,0,0,0
NA1_5373317539,15.18.710.2811,20,1839,1546,-34,1,0,0
NA1_5373317539,15.18.710.2811,25,-4018,-9010,-98,-1,-1,0
NA1_5372268804,15.18.710.2811,10,-1644,-1247,2,0,0,1
NA1_5372268804,15.18.710.2811,15,2906,1631,11,0,0,1
NA1_5372268804,15.18.710.2811,20,6932,6498,47,2,0,1
NA1_5371736845,15.18.710.2811,10,2462,3307,57,0,0,0
NA1_5371736845,15.18.710.2811,15,3194,3497,66,0,0,0
NA1_5371736845,15.18.710.2811,20,3796,4124,75,2,0,0
NA1_5371736845,15.18.710.2811,25,1892,512,64,0,0,0
NA1_5371410943,15.18.710.2811,10,1256,1968,59,0,0,0
NA1_5371410943,15.18.710.2811,15,1881,2364,56,-1,0,0
NA1_5371410943,15.18.710.2811,20,3268,3384,52,1,0,0
NA1_5371410943,15.18.710.2811,25,367,-447,66,-1,0,0
NA1_5370634481,15.18.710.2811,10,988,1099,-13,0,0,1
NA1_5370634481,15.18.710.2811,15,4246,3498,17,1,1,1
NA1_5370634481,15.18.710.2811,20,9043,6776,-27,2,0,1
NA1_5370328102,15.18.710.2811,10,264,-123,-1,0,0,1
NA1_5370328102,15.18.710.2811,15,68,899,12,-1,1,1
NA1_5370328102,15.18.710.2811,20,-4363,-5163,-23,-1,0,1
NA1_5370328102,15.18.710.2811,25,-569,3598,-16,0,0,1
NA1_5370311143,15.18.710.2811,10,1145,-454,-20,0,0,1
NA1_5370311143,15.18.710.2811,15,4874,-137,-53,2,0,1
NA1_5370311143,15.18.710.2811,20,6980,3613,-32,0,1,1
NA1_5370311143,15.18.710.2811,25,9035,9622,-23,0,1,1
NA1_5378675409,15.19.715.1836,10,1167,1105,-21,0,-1,1
NA1_5378675409,15.19.715.1836,15,-1161,169,-56,-1,0,1
NA1_5378675409,15.19.715.1836,20,339,1150,-55,1,0,1
NA1_5378675409,15.19.715.1836,25,2301,7540,-46,0,0,1
NA1_5373500916,15.18.710.2811,10,-2839,-2511,-10,0,0,0
NA1_5373500916,15.18.710.2811,15,-5457,-4893,-10,0,0,0
NA1_5373466936,15.18.710.2811,10,-172,1221,20,0,0,0
NA1_5373466936,15.18.710.2811,15,-1359,1328,60,0,0,0
NA1_5373466936,15.18.710.2811,20,-4277,-416,52,-1,0,0
NA1_5373410199,15.18.710.2811,10,2871,962,15,0,0,1
NA1_5373410199,15.18.710.2811,15,4516,3157,44,1,0,1
NA1_5373410199,15.18.710.2811,20,13646,11635,130,4,0,1
NA1_5372703885,15.18.710.2811,10,-1828,-2962,-39,0,0,0
NA1_5372703885,15.18.710.2811,15,-2799,-3778,-33,-1,0,0
NA1_5372703885,15.18.710.2811,20,-7660,-8563,-64,0,0,0
NA1_5372703885,15.18.710.2811,25,-11764,-11539,-72,0,-1,0
NA1_5371581265,15.18.710.2811,10,-560,1172,38,0,-1,1
NA1_5371581265,15.18.710.2811,15,-1586,-917,35,0,0,1
NA1_5371581265,15.18.710.2811,20,1747,1948,68,0,0,1
NA1_5369451389,15.18.710.2811,10,2231,1916,40,0,0,1
NA1_5369451389,15.18.710.2811,15,1452,319,39,0,0,1
NA1_5369451389,15.18.710.2811,20,4970,2022,56,-1,0,1
NA1_5369451389,15.18.710.2811,25,7420,9734,89,1,1,1
NA1_5369410323,15.18.710.2811,10,-2689,-1612,-26,0,0,1
NA1_5369410323,15.18.710.2811,15,617,624,-14,0,0,1
NA1_5369410323,15.18.710.2811,20,1196,1240,-29,1,0,1
NA1_5369410323,15.18.710.2811,25,6481,6531,1,0,0,1
NA1_5369377950,15.18.710.2811,10,1461,3158,19,0,0,0
NA1_5369377950,15.18.710.2811,15,975,3401,57,0,0,0
NA1_5369377950,15.18.710.2811,20,-62,1697,51,-1,0,0
NA1_5368584450,15.18.710.2811,10,-2110,-946,-17,0,0,1
NA1_5368584450,15.18.710.2811,15,-622,262,-26,0,0,1
NA1_5368584450,15.18.710.2811,20,-1798,-946,-40,0,-1,1
NA1_5368584450,15.18.710.2811,25,2868,6895,-46,0,1,1
NA1_5368149891,15.18.710.2811,10,2639,3527,48,0,0,1
NA1_5368149891,15.18.710.2811,15,7629,8450,94,1,0,1
NA1_5368149891,15.18.710.2811,20,8119,7563,108,1,1,1
NA1_5368149891,15.18.710.2811,25,8742,14652,106,0,0,1
NA1_5367594254,15.18.710.2811,10,-3541,-1531,13,0,0,0
NA1_5367594254,15.18.710.2811,15,-4288,-2591,14,0,0,0
NA1_5366131619,15.18.710.2811,10,743,257,-38,0,0,1
NA1_5366131619,15.18.710.2811,15,2256,3346,-23,0,0,1
NA1_5374963092,15.19.713.5912,10,1837,733,25,0,0,1
NA1_5374963092,15.19.713.5912,15,467,11,19,0,0,1
NA1_5374963092,15.19.713.5912,20,1512,-7,27,0,0,1
NA1_5374963092,15.19.713.5912,25,5154,5935,30,3,-1,1
NA1_5374796857,15.19.713.5912,10,1190,600,25,0,0,1
NA1_5374796857,15.19.713.5912,15,7303,6541,93,1,0,1
NA1_5374796857,15.19.713.5912,20,8880,9914,88,0,0,1
NA1_5372057637,15.18.710.2811,10,-1113,84,-3,0,0,1
NA1_5372057637,15.18.710.2811,15,419,2313,-7,-1,0,1
NA1_5372057637,15.18.710.2811,20,-91,3152,-22,1,0,1
NA1_5372057637,15.18.710.2811,25,4530,10500,-29,0,0,1
NA1_5371625291,15.18.710.2811,10,-3247,-3155,-40,0,0,0
NA1_5371625291,15.18.710.2811,15,-5885,-4940,-72,-1,0,0
NA1_5371625291,15.18.710.2811,20,-11127,-9999,-128,0,-1,0
NA1_5378816378,15.19.715.1836,10,-4272,-2438,-44,0,0,0
NA1_5378816378,15.19.715.1836,15,-6483,-2606,-67,-1,0,0
NA1_5378816378,15.19.715.1836,20,-7679,-5027,-74,0,0,0
NA1_5378816378,15.19.715.1836,25,-4727,-2588,-70,0,0,0
NA1_5378662206,15.19.715.1836,10,-214,187,0,0,-1,1
NA1_5378662206,15.19.715.1836,15,290,1371,14,0,0,1
NA1_5378662206,15.19.715.1836,20,805,1116,-11,-1,0,1
NA1_5378662206,15.19.715.1836,25,7204,12709,36,0,0,1
NA1_5373223007,15.18.710.2811,10,1195,-5,30,0,0,1
NA1_5373223007,15.18.710.2811,15,1944,266,46,1,0,1
NA1_5373223007,15.18.710.2811,20,7877,4509,66,1,0,1
NA1_5373223007,15.18.710.2811,25,4595,8651,58,0,0,1
NA1_5372052906,15.18.710.2811,10,2820,1800,9,0,0,1
NA1_5372052906,15.18.710.2811,15,7651,6828,59,1,0,1
NA1_5372024302,15.18.710.2811,10,1494,1712,41,0,0,0
NA1_5372024302,15.18.710.2811,15,-643,-1214,-8,0,0,0
NA1_5371998437,15.18.710.2811,10,-357,-547,-32,0,0,0
NA1_5371998437,15.18.710.2811,15,675,471,-48,0,0,0
NA1_5371998437,15.18.710.2811,20,1388,944,-61,0,0,0
NA1_5371998437,15.18.710.2811,25,-5889,-8663,-111,-3,1,0
NA1_5371964994,15.18.710.2811,10,3428,2861,31,0,0,1
NA1_5371964994,15.18.710.2811,15,5483,4524,37,0,0,1
NA1_5371964994,15.18.710.2811,20,10798,10396,47,2,0,1
NA1_5369165825,15.18.710.2811,10,536,193,-4,0,0,0
NA1_5369165825,15.18.710.2811,15,1143,47,-10,0,0,0
NA1_5369165825,15.18.710.2811,20,531,604,-26,-1,-1,0
NA1_5369165825,15.18.710.2811,25,-1378,-6287,-48,0,-1,0
NA1_5369146301,15.18.710.2811,10,2659,1885,-9,0,0,0
NA1_5369146301,15.18.710.2811,15,2816,507,-19,0,-1,0
NA1_5369146301,15.18.710.2811,20,2017,-1955,-20,-2,-1,0
NA1_5369146301,15.18.710.2811,25,3593,-7155,-47,1,0,0
NA1_5369131007,15.18.710.2811,10,-2765,-1341,-43,0,1,0
NA1_5369131007,15.18.710.2811,15,-5158,-1573,-35,-1,0,0
NA1_5369131007,15.18.710.2811,20,-10390,-6232,-69,0,0,0
NA1_5369131007,15.18.710.2811,25,-8154,-3744,-36,0,0,0
NA1_5369007341,15.18.710.2811,10,1320,617,7,0,-1,0
NA1_5369007341,15.18.710.2811,15,1353,969,16,1,-1,0
NA1_5369007341,15.18.710.2811,20,2196,1120,-2,1,0,0
NA1_5369007341,15.18.710.2811,25,2882,-2128,-2,1,0,0
NA1_5368999636,15.18.710.2811,10,2189,1154,50,0,0,1
NA1_5368999636,15.18.710.2811,15,8602,5073,87,1,0,1
NA1_5375809288,15.19.714.7225,10,704,514,8,0,-1,1
NA1_5375809288,15.19.714.7225,15,4113,3211,34,0,1,1
NA1_5375708433,15.19.713.5912,10,-501,-563,22,0,0,0
NA1_5375708433,15.19.713.5912,15,-6153,-5034,-17,0,0,0
NA1_5375708433,15.19.713.5912,20,-10433,-7275,-41,0,0,0
NA1_5375708433,15.19.713.5912,25,-12441,-9927,-24,-2,-1,0
NA1_5370227261,15.18.710.2811,10,1286,-452,-17,0,0,1
NA1_5370227261,15.18.710.2811,15,474,126,1,-1,0,1
NA1_5370227261,15.18.710.2811,20,2754,3143,-20,2,0,1
NA1_5370227261,15.18.710.2811,25,3171,-1919,-61,2,0,1
NA1_5369810822,15.18.710.2811,10,-1899,-1295,-39,0,0,0
NA1_5369810822,15.18.710.2811,15,267,-1586,-57,0,0,0
NA1_5369810822,15.18.710.2811,20,165,-147,-52,0,0,0
NA1_5369810822,15.18.710.2811,25,-2015,-6279,-80,0,0,0
NA1_5369671475,15.18.710.2811,10,3351,378,3,0,0,1
NA1_5369671475,15.18.710.2811,15,7632,5299,16,1,1,1
NA1_5369662182,15.18.710.2811,10,-584,241,0,0,0,1
NA1_5369662182,15.18.710.2811,15,-601,22,0,0,0,1
NA1_5369662182,15.18.710.2811,20,5881,6456,56,1,1,1
NA1_5369652076,15.18.710.2811,10,2594,1937,35,0,0,0
NA1_5369652076,15.18.710.2811,15,1717,113,36,-1,0,0
NA1_5369652076,15.18.710.2811,20,-5356,-6971,-9,-1,0,0
NA1_5369652076,15.18.710.2811,25,-7445,-13060,-26,-1,0,0
NA1_5369334816,15.18.710.2811,10,3828,2508,84,0,0,1
NA1_5369334816,15.18.710.2811,15,6657,5573,114,0,0,1
NA1_5369334816,15.18.710.2811,20,10962,9480,165,2,0,1
NA1_5369334816,15.18.710.2811,25,8186,11757,175,2,0,1
NA1_5369314925,15.18.710.2811,10,-3728,-3041,7,0,0,0
NA1_5369314925,15.18.710.2811,15,-6231,-5059,2,-1,0,0
NA1_5369260655,15.18.710.2811,10,-1889,-1678,6,0,-1,0
NA1_5369260655,15.18.710.2811,15,-353,1449,23,0,-1,0
NA1_5369260655,15.18.710.2811,20,-628,-1502,19,0,0,0
NA1_5369260655,15.18.710.2811,25,-938,-4677,18,0,0,0
NA1_5369233896,15.18.710.2811,10,-3214,-455,-22,0,0,0
NA1_5369233896,15.18.710.2811,15,-5136,-1324,-58,0,1,0
NA1_5369233896,15.18.710.2811,20,-4529,-1657,-28,0,-1,0
NA1_5369233896,15.18.710.2811,25,-4772,-3527,-19,0,0,0
NA1_5369205002,15.18.710.2811,10,344,1422,61,0,0,1
NA1_5369205002,15.18.710.2811,15,1274,1861,77,1,0,1
NA1_5369205002,15.18.710.2811,20,2890,3419,82,0,0,1
NA1_5369205002,15.18.710.2811,25,3077,8723,60,0,0,1
NA1_5369184493,15.18.710.2811,10,-293,-733,16,0,0,1
NA1_5369184493,15.18.710.2811,15,1624,-387,31,0,0,1
NA1_5369184493,15.18.710.2811,20,3531,1530,35,1,0,1
NA1_5369184493,15.18.710.2811,25,4544,4127,32,0,0,1
NA1_5369107872,15.18.710.2811,10,-69,-174,15,0,0,1
NA1_5369107872,15.18.710.2811,15,556,1625,63,0,0,1
NA1_5369107872,15.18.710.2811,20,4351,7962,106,0,0,1
NA1_5369107872,15.18.710.2811,25,9237,14955,141,0,0,1
NA1_5369096795,15.18.710.2811,10,-285,-166,-7,0,0,0
NA1_5369096795,15.18.710.2811,15,630,-295,-26,0,0,0
NA1_5369096795,15.18.710.2811,20,630,-2388,-56,-1,0,0
NA1_5369096795,15.18.710.2811,25,-733,-6469,-41,0,0,0
NA1_5369085063,15.18.710.2811,10,-254,-267,-19,0,0,1
NA1_5369085063,15.18.710.2811,15,-887,-1094,-14,-1,0,1
NA1_5369085063,15.18.710.2811,20,-1296,-1667,-15,0,0,1
NA1_5369085063,15.18.710.2811,25,951,1840,-14,1,0,1
NA1_5366144106,15.18.710.2811,10,574,-1,14,0,0,1
NA1_5366144106,15.18.710.2811,15,-26,-1594,24,1,0,1
NA1_5366144106,15.18.710.2811,20,3086,1527,61,1,0,1
NA1_5366144106,15.18.710.2811,25,2001,1930,72,0,1,1
NA1_5366117787,15.18.710.2811,10,-704,-1675,-20,0,0,0
NA1_5366117787,15.18.710.2811,15,608,-543,-20,0,0,0
NA1_5366117787,15.18.710.2811,20,-2580,-1748,-29,1,-1,0
NA1_5366117787,15.18.710.2811,25,-5106,-6035,-51,0,-1,0
NA1_5368913521,15.18.710.2811,10,2160,477,37,0,0,1
NA1_5368913521,15.18.710.2811,15,5444,2703,64,1,0,1
NA1_5368913521,15.18.710.2811,20,9926,7492,85,0,0,1
NA1_5368861900,15.18.710.2811,10,-490,-668,-12,0,0,0
NA1_5368861900,15.18.710.2811,15,-4894,-6514,-27,0,0,0
NA1_5368861900,15.18.710.2811,20,-11385,-10903,-65,-1,0,0
NA1_5368831808,15.18.710.2811,10,-1660,450,-13,0,0,0
NA1_5368831808,15.18.710.2811,15,-1858,528,-13,0,0,0
NA1_5368831808,15.18.710.2811,20,404,1010,-19,1,0,0
NA1_5368831808,15.18.710.2811,25,-4471,-6414,-26,0,0,0
NA1_5368803013,15.18.710.2811,10,-4206,-3476,-35,0,0,0
NA1_5368803013,15.18.710.2811,15,-7653,-7132,-57,-1,0,0
NA1_5368803013,15.18.710.2811,20,-12698,-11879,-112,-2,0,0
NA1_5368766868,15.18.710.2811,10,375,-1100,-14,0,0,1
NA1_5368766868,15.18.710.2811,15,-3507,-4436,-52,-2,0,1
NA1_5368766868,15.18.710.2811,20,-2326,-3291,-76,0,0,1
NA1_5368766868,15.18.710.2811,25,289,7532,-66,-1,0,1
NA1_5368734706,15.18.710.2811,10,929,1148,5,0,0,1
NA1_5368734706,15.18.710.2811,15,1841,1926,18,1,0,1
NA1_5368734706,15.18.710.2811,20,3649,2394,24,0,0,1
NA1_5368734706,15.18.710.2811,25,2727,9618,25,0,0,1
NA1_5368707434,15.18.710.2811,10,-1005,-1066,-16,0,0,0
NA1_5368707434,15.18.710.2811,15,-3330,-1834,-47,-2,0,0
NA1_5368707434,15.18.710.2811,20,-4457,-4922,-64,0,0,0
NA1_5368707434,15.18.710.2811,25,-3515,-7102,-55,0,0,0
NA1_5368673543,15.18.710.2811,10,-124,459,18,0,0,0
NA1_5368673543,15.18.710.2811,15,-128,662,34,0,0,0
NA1_5368673543,15.18.710.2811,20,-2829,-838,34,0,-1,0
NA1_5368673543,15.18.710.2811,25,-6759,-10146,-18,-1,0,0
NA1_5368647603,15.18.710.2811,10,345,866,18,0,0,0
NA1_5368647603,15.18.710.2811,15,-244,1556,15,0,0,0
NA1_5368647603,15.18.710.2811,20,-648,616,33,1,0,0
NA1_5368647603,15.18.710.2811,25,-6660,-9935,-14,0,0,0
NA1_5368610935,15.18.710.2811,10,1326,134,-19,0,0,1
NA1_5368610935,15.18.710.2811,15,4959,3083,9,0,1,1
NA1_5368610935,15.18.710.2811,20,10556,4460,9,2,1,1
NA1_5368585699,15.18.710.2811,10,-335,-701,-6,0,0,1
NA1_5368585699,15.18.710.2811,15,-3662,-3271,-34,0,0,1
NA1_5368585699,15.18.710.2811,20,-5783,-3705,-51,-1,0,1
NA1_5368585699,15.18.710.2811,25,-628,-209,-38,1,0,1
NA1_5368560332,15.18.710.2811,10,4608,860,40,0,0,1
NA1_5368560332,15.18.710.2811,15,6593,806,59,1,0,1
NA1_5368560332,15.18.710.2811,20,5173,3097,64,0,0,1
NA1_5368560332,15.18.710.2811,25,5621,2194,45,0,0,1
NA1_5368510536,15.18.710.2811,10,-131,-273,35,0,0,1
NA1_5368510536,15.18.710.2811,15,-484,-1548,36,1,0,1
NA1_5368510536,15.18.710.2811,20,741,735,53,0,0,1
NA1_5368510536,15.18.710.2811,25,3607,6635,81,0,0,1
NA1_5368326098,15.18.710.2811,10,4994,3538,30,0,0,1
NA1_5368326098,15.18.710.2811,15,5740,5142,59,2,0,1
NA1_5368326098,15.18.710.2811,20,5993,4135,43,1,0,1
NA1_5368326098,15.18.710.2811,25,8577,8796,17,1,0,1
NA1_5368313297,15.18.710.2811,10,1256,940,22,0,0,1
NA1_5368313297,15.18.710.2811,15,4005,3063,54,2,0,1
NA1_5368313297,15.18.710.2811,20,3903,4067,75,0,0,1
NA1_5368290843,15.18.710.2811,10,-606,-36,47,0,0,0
NA1_5368290843,15.18.710.2811,15,-472,-2094,62,0,0,0
NA1_5368290843,15.18.710.2811,20,-1436,-4083,53,0,0,0
NA1_5368290843,15.18.710.2811,25,1646,-4822,85,0,0,0
NA1_5368271247,15.18.710.2811,10,533,281,-4,0,0,1
NA1_5368271247,15.18.710.2811,15,4708,1979,6,1,0,1
NA1_5378762855,15.19.715.1836,10,762,498,7,0,0,0
NA1_5378762855,15.19.715.1836,15,3660,2631,31,0,0,0
NA1_5378762855,15.19.715.1836,20,5200,4535,63,1,0,0
NA1_5378762855,15.19.715.1836,25,2927,-2650,73,-1,0,0
NA1_5377774234,15.19.715.1836,10,1788,174,10,0,0,0
NA1_5377774234,15.19.715.1836,15,2293,664,48,0,0,0
NA1_5377774234,15.19.715.1836,20,1869,-1591,24,0,0,0
NA1_5377774234,15.19.715.1836,25,1178,-833,22,0,0,0
NA1_5377480800,15.19.714.7225,10,-1609,-912,-24,0,-1,1
NA1_5377480800,15.19.714.7225,15,-4224,-2724,-55,-1,0,1
NA1_5377480800,15.19.714.7225,20,-1511,-52,-40,-1,0,1
NA1_5377480800,15.19.714.7225,25,-325,-1900,-1,0,0,1
NA1_5377363680,15.19.714.7225,10,3787,969,33,0,0,1
NA1_5377363680,15.19.714.7225,15,8435,7198,103,3,-1,1
NA1_5377363680,15.19.714.7225,20,11190,11573,137,0,0,1
NA1_5377363680,15.19.714.7225,25,12590,16369,133,1,0,1
NA1_5377320622,15.19.714.7225,10,1146,-694,8,0,0,1
NA1_5377320622,15.19.714.7225,15,6303,4505,44,2,0,1
NA1_5374146052,15.18.710.2811,10,-2423,-2162,-61,0,0,0
NA1_5374146052,15.18.710.2811,15,450,1164,-12,1,0,0
NA1_5374146052,15.18.710.2811,20,-1948,-2178,-21,0,0,0
NA1_5374146052,15.18.710.2811,25,-1851,-5008,-17,0,0,0
NA1_5371072153,15.18.710.2811,10,-1040,-734,-47,0,0,1
NA1_5371072153,15.18.710.2811,15,1733,1666,-35,0,1,1
NA1_5371072153,15.18.710.2811,20,3909,2173,-47,1,0,1
NA1_5371072153,15.18.710.2811,25,9911,13436,6,3,0,1
NA1_5370991225,15.18.710.2811,10,560,905,7,0,0,0
NA1_5370991225,15.18.710.2811,15,2461,3545,36,1,0,0
NA1_5370991225,15.18.710.2811,20,1541,3300,36,0,-1,0
NA1_5370991225,15.18.710.2811,25,-4672,-8686,9,0,1,0
NA1_5370961390,15.18.710.2811,10,328,1076,13,0,0,1
NA1_5370961390,15.18.710.2811,15,1867,900,12,1,0,1
NA1_5370961390,15.18.710.2811,20,8395,5667,57,1,0,1
NA1_5370961390,15.18.710.2811,25,5618,4961,47,1,0,1
NA1_5370942252,15.18.710.2811,10,2322,1108,4,0,0,1
NA1_5370942252,15.18.710.2811,15,5971,2088,28,1,0,1
NA1_5370942252,15.18.710.2811,20,11365,7675,60,0,0,1
NA1_5370914878,15.18.710.2811,10,-714,288,-11,0,0,1
NA1_5370914878,15.18.710.2811,15,766,1582,-18,1,0,1
NA1_5370914878,15.18.710.2811,20,5342,5008,-18,1,0,1
NA1_5370914878,15.18.710.2811,25,-1337,-587,-23,-2,0,1
NA1_5368240631,15.18.710.2811,10,-2203,-380,-12,0,0,0
NA1_5368240631,15.18.710.2811,15,-4666,-1867,-27,-2,0,0
NA1_5368240631,15.18.710.2811,20,-4496,-3657,-16,0,1,0
NA1_5368240631,15.18.710.2811,25,-8933,-11815,-57,-3,-1,0
NA1_5368202046,15.18.710.2811,10,-831,841,32,0,0,1
NA1_5368202046,15.18.710.2811,15,1818,3191,51,1,0,1
NA1_5368202046,15.18.710.2811,20,7476,7970,83,1,0,1
NA1_5365270030,15.17.708.5788,10,2779,1868,28,0,0,1
NA1_5365270030,15.17.708.5788,15,5279,5484,72,1,0,1
NA1_5365270030,15.17.708.5788,20,6767,6353,81,2,0,1
NA1_5365270030,15.17.708.5788,25,1999,20,40,0,0,1
NA1_5365196869,15.17.708.5788,10,-686,-907,-17,0,0,0
NA1_5365196869,15.17.708.5788,15,-4566,-3468,-40,-1,-1,0
NA1_5365196869,15.17.708.5788,20,-6026,-6341,-31,0,0,0
NA1_5365196869,15.17.708.5788,25,-7319,-9217,-40,-1,0,0
NA1_5363845527,15.17.708.5788,10,1175,1298,22,0,0,1
NA1_5363845527,15.17.708.5788,15,2447,2276,71,1,0,1
NA1_5363845527,15.17.708.5788,20,335,881,54,-1,0,1
NA1_5363845527,15.17.708.5788,25,4346,2915,73,0,0,1
NA1_5378259518,15.19.715.1836,10,-2347,-448,-4,0,0,0
NA1_5378259518,15.19.715.1836,15,-5358,-5463,-21,1,0,0
NA1_5378259518,15.19.715.1836,20,-6560,-6701,-45,0,0,0
NA1_5378259518,15.19.715.1836,25,-4097,-6240,-2,0,0,0
